railway_station_code,railway_station_name,railway_latitude,railway_longitude,ghcnh_station_id,ghcnh_station_name,ghcnh_latitude,ghcnh_longitude,distance_km
PWXP,Pawani Kumarpur Halt,25.5276889185,83.9359635205,42482099999,GHAZIPUR,25.4,83.55,41.27
PYOL,Payyoli,11.516715999999999,75.617595,43314099999,KOZHIKODE,11.25,75.783,34.71
PYX,Peyanapalli,13.131636,79.138282,43303099999,VELLORE,12.917,79.15,23.9
QLD,Quilandi,11.446139,75.693924,43314099999,KOZHIKODE,11.25,75.783,23.87
QLM,Kulem,15.334036,74.24423,43194099999,GOA INTL,15.381,73.831,44.62
QLN,Kollam,8.886586000000001,76.59675299999999,43354099999,PUNALUR,9.0,76.917,37.37
QSR,Kansrao,30.0785698608,78.1417954028,42111099999,DEHRADUN,30.317,78.033,28.5
R,Raipur,21.256462000000003,81.629328,42872099999,MANA,21.233,81.65,3.38
RA,Ramparda,22.634966,71.352035,42740099999,SURENDRANAGAR,22.733,71.6,27.68
RAA,Barara,30.213325,77.035501,42103099999,AMBALA,30.383,76.767,31.94
RAH,Ramgarh,27.576612,76.811256,42255099999,ALWAR,27.5,76.583,24.06
RAI,Raibha,27.181549999999998,77.803634,42260099999,AGRA,27.156,77.961,15.82
RAIR,Raikakhol,21.046744999999998,84.333562,42883099999,SAMBALPUR,21.467,83.967,60.22
RAJP,Rajapur Road,16.635175,73.626565,43110099999,RATNAGIRI,16.983,73.333,49.72
RAKD,Radhakund,27.537943,77.523598,42257099999,MATHURA,27.5,77.683,16.28
RAL,Repalle,16.019794,80.828736,43185099999,MACHILIPATNAM/FRANCHPET,16.2,81.15,39.74
RAM,Ramapuram,13.098011999999999,79.178793,43303099999,VELLORE,12.917,79.15,20.37
RAMA,Ramva,25.8911534211,80.8532993597,42471099999,FATEHPUR,25.933,80.833,5.08
RANI,Rani,25.347582,73.31039,42441099999,ERINPURA /JAWAI DAM SITE,25.083,73.083,37.27
RAY,Ray,23.690082,85.077816,42701099999,BIRSA MUNDA,23.314,85.322,48.67
RBA,Rambha,19.537957,85.09407900000001,43049099999,GOPALPUR,19.267,84.883,37.39
RBD,Rahimabad,26.9993432467,80.600638797,42369099999,LUCKNOW / CHAUDHARY CHARAN SINGH INTL,26.761,80.889,38.99
RBG,Raybag,16.483374512,74.80682566349999,43158099999,SANGLI,16.85,74.6,46.34
RBL,Rae Bareli,26.232684,81.23932,42372099999,FURSATGANJ AIRPORT,26.25,81.383,14.46
RBN,Raghubans Nagar,25.756709,87.060056,42499099999,SABAUR,25.233,87.067,58.24
RBR,Ribada,22.124961,70.80095200000001,42737099999,RAJKOT,22.309,70.78,20.58
RBS,Rupbas,26.9903803821,77.5909632294,42260099999,AGRA,27.156,77.961,41.01
RBZ,Rambhaddarpur,25.977172,85.86518199999999,42391099999,DARBHANGA,26.167,85.9,21.39
RC,Raichur,16.192441000000002,77.339165,43169099999,RAICHUR,16.2,77.35,1.43
RCF,Rail Coach Factory,31.326976000000002,75.34282,42071099999,AMRITSAR,31.71,74.797,67.01
RCJ,Ranayala Jasnia,23.161929,76.072554,42662099999,UJJAIN,23.183,75.783,29.69
RCP,Ramachandrapur,25.996484000000002,81.267274,42372099999,FURSATGANJ AIRPORT,26.25,81.383,30.47
RCTC,Raghunathpur,20.351679,86.14960500000001,42970099999,CUTTACK,20.467,85.933,25.96
RDD,Rikhabdev Road,23.997173,73.74805500000001,42542099999,UDAIPUR / MAHARANA PRATAP,24.618,73.896,70.64
RDDE,Rathdhana,28.904132,77.05914800000001,42181099999,INDIRA GANDHI INTL,28.567,77.103,37.73
RDG,Rayadurg,14.705815,76.856828,43233099999,CHITRADURGA,14.233,76.433,69.62
RDHP,Radhanpur,23.84693,71.58559399999999,42539099999,DEESA,24.2,72.2,73.72
RDI,Kardi,13.2673774949,76.5736995709,43263099999,HASSAN,12.967,76.333,42.37
RDL,Rudauli,26.762188000000002,81.754202,42374099999,AYODHA,26.748,82.163,40.62
RDM,Ramgundam,18.763329,79.43509999999999,43086099999,RAMGUNDAM,18.767,79.433,0.46
RDN,Rudain,27.579928,79.186618,42364099999,ETAWAH,26.921,79.062,74.3
RDP,Radhikapur,25.643573999999997,88.448153,41863099999,DINAJPUR,25.65,88.683,23.55
RDRA,Ramdevra,27.006279,71.929837,42237099999,PHALODI,27.133,72.367,45.52
RDU,Radhamohanpur,22.356484,87.612611,42803099999,MIDNAPORE,22.417,87.317,31.13
RE,Rewari,28.202779000000003,76.609414,42177099999,NARNAUL,28.0,76.083,56.34
RECH,Rechni Road,19.140541,79.451894,43086099999,RAMGUNDAM,18.767,79.433,41.58
REG,Regupalem,17.505201,82.790267,43147099999,TUNI,17.35,82.55,30.78
REI,Rithi,23.904168,80.140267,42674099999,DAMOH,23.833,79.45,70.63
REJ,Rejinagar,23.850089999999998,88.259255,42603099999,BERHAMPORE,24.133,88.267,31.47
REN,Ren,26.788798,74.07446200000001,42343099999,AJMER,26.45,74.617,65.79
RENH,Renhat,25.979937999999997,77.83368499999999,42361099999,GWALIOR,26.293,78.228,52.55
RET,Rentia,22.863268,74.210847,42661099999,RATLAM,23.317,75.05,99.56
REWA,Rewa,24.537122,81.250615,42574099999,REWA,24.533,81.3,5.02
RFJ,Rafiganj,24.819694000000002,84.634804,42591099999,GAYA,24.744,84.951,33.01
RG,Rajghat Narora,28.235655,78.353587,42262099999,ALIGARH,27.883,78.067,48.25
RGD,Rajgir,25.033068999999998,85.41469699999999,42591099999,GAYA,24.744,84.951,56.75
RGDA,Rayagada,19.175642,83.410505,43097099999,KORAPUT,18.817,82.717,83.11
RGH,Ramgarhwa,26.873842826500002,84.7971486487,42383099999,MOTIHARI,26.667,84.917,25.9
RGI,Ramgiri,13.9501446899,76.1254542236,43233099999,CHITRADURGA,14.233,76.433,45.71
RGJ,Raiganj,25.619125,88.127696,41863099999,DINAJPUR,25.65,88.683,55.78
RGJI,Rangjuli,25.988405,90.95595800000001,42407099999,GOALPARA,26.183,90.633,38.84
RGL,Rengali,21.636895,84.042299,42883099999,SAMBALPUR,21.467,83.967,20.43
RGM,Rangapuram,15.406776,78.059153,43213099999,KURNOOL,15.8,78.067,43.73
RGO,Rotegaon,19.956132,74.75787,43014099999,AURANGABAD,19.863,75.398,67.72
RGP,Raghunathpalli,17.7564788113,79.2553036017,43087099999,HANAMKONDA,18.017,79.567,43.9
RGPM,Raghavapuram,18.681242,79.411187,43086099999,RAMGUNDAM,18.767,79.433,9.81
RGQ,Raigadh Road,23.596666,73.183592,42654099999,GANDHINAGAR,23.233,72.717,62.47
RGS,Ringas,27.373379,75.56360400000001,42249099999,SIKAR,27.617,75.133,50.38
RGT,Rajghat Halt,21.764461999999998,87.15507600000001,42895099999,BALASORE,21.517,86.933,35.83
RGU,Ragaul,25.686945,80.129683,42469099999,HAMIRPUR,25.95,80.15,29.32
RHA,Ranaghat,23.173344,88.568184,42711099999,KRISHNANAGAR,23.4,88.517,25.74
RHE,Rakha Mines,22.674292,86.354133,42799099999,JAMSHEDPUR,22.817,86.183,23.66
RHG,Rajgarh,27.240827,76.607541,42255099999,ALWAR,27.5,76.583,28.92
RHMA,Rahama,20.298605,86.405224,42976099999,PARADIP (C.W.R.),20.3,86.683,28.97
RHN,Roshanpur,29.046556,78.887727,42187099999,MORADABAD,28.833,78.75,27.27
RIG,Raigarh,21.891288999999997,83.39067,42886099999,JHARSUGUDA / VEER SURENDRA SAI,21.914,84.05,68.07
RIKA,Ratikheda,24.59745,77.656544,42559099999,GUNA,24.65,77.317,34.82
RJA,Rajnagar,26.401801,86.152987,42391099999,DARBHANGA,26.167,85.9,36.3
RJAP,Rajapur,16.859603,78.163648,43168099999,MAHABUBNAGAR,16.75,78.0,21.26
RJB,Rajabera,23.751105,86.080936,42705099999,PURULIA,23.333,86.417,57.75
RJG,Rajgram,24.544607,87.86763599999999,42503099999,MALDA,25.033,88.133,60.55
RJGR,Raj Athgarh,20.576104,85.741633,42970099999,CUTTACK,20.467,85.933,23.33
RJK,Raja Ka Sahaspr,28.626216,78.780097,42187099999,MORADABAD,28.833,78.75,23.18
RJLA,Rajla,24.7563630003,86.4230669043,42498099999,BHAGALPUR,25.233,86.95,75.03
RJLK,Rajalukah,22.125193,86.64224200000001,42894099999,BARIPADA,21.933,86.767,24.94
RJN,Raj Nandgaon,21.101186000000002,81.039019,42948099999,RAJNANDGAON,21.1,81.033,0.64
RJO,Rajendra Pul,25.387446999999998,86.01054599999999,42391099999,DARBHANGA,26.167,85.9,87.39
RJP,Razampeta,14.184524999999999,79.15274099999999,43241099999,CUDDAPAH,14.483,78.833,47.83
RJPB,Rajendra Nagar,25.603351,85.162449,42492099999,JAI PRAKASH NARAYAN INTL PATNA,25.591,85.088,7.59
RJPM,Rajapalayam,9.452404,77.561026,43360099999,MADURAI,9.835,78.093,72.19
RJR,Rajaldesar,28.033672,74.47771200000001,42170099999,CHURU,28.25,74.917,49.33
RJS,Rajiyasar,29.0674933054,73.8421637408,42123099999,GANGANAGAR,29.917,73.917,94.74
RJT,Rajkot,22.312206,70.803446,42737099999,RAJKOT,22.309,70.78,2.44
RJY,Rajamundry,16.984159000000002,81.783901,43184099999,NIDADAVOLE,16.833,81.583,27.19
RK,Roorkee,29.851671,77.87417,42111099999,DEHRADUN,30.317,78.033,53.95
RKB,Raika Bagh,26.291628000000003,73.039744,42339099999,JODHPUR,26.251,73.049,4.61
RKD,Rukadi,16.724871999999998,74.356715,43157099999,KOLHAPUR,16.665,74.289,9.82
RKK,Ratangrh Knkwal,29.922760999999998,74.966758,42123099999,GANGANAGAR,29.917,73.917,101.17
RKL,Ramkola,26.90674,83.836714,42379099999,GORAKHPUR,26.74,83.45,42.62
RKM,Raja Ki Mandi,27.193811,77.996613,42260099999,AGRA,27.156,77.961,5.49
RKO,Ramakistapuram Gate,17.476299,78.52847299999999,43128099999,BEGUMPET AIRPORT / HYDERABAD INTL,17.452,78.461,7.65
RKSH,Rishikesh,30.107173,78.287498,42111099999,DEHRADUN,30.317,78.033,33.8
RKSN,Rajkharsawan,22.733525,85.811158,42795099999,CHAIBASA,22.55,85.817,20.42
RKY,Kothariya,22.176807,70.81438200000001,42737099999,RAJKOT,22.309,70.78,15.12
RLA,Rajula,21.103699,71.479251,42837099999,MAHUVA,21.083,71.783,31.6
RLL,Regadipalli,14.813572,78.136002,43237099999,PBO ANANTAPUR,14.583,77.633,59.87
RLO,Rayalcheruvu,15.055957000000001,77.82103500000001,43237099999,PBO ANANTAPUR,14.583,77.633,56.34
RLP,Harlapur,15.434833000000001,75.799259,43201099999,GADAG,15.417,75.633,17.93
RLR,Raila Road,25.630348,74.596325,42447099999,BHILWARA,25.35,74.633,31.39
RM,Rajmane,20.643085,74.941672,42925099999,MALEGAON,20.55,74.533,43.78
RMA,Ramganj Mandi,24.644606,75.939411,42452099999,KOTA,25.16,75.846,58.08
RMB,Rampura Beri,28.5301320576,75.64547982849999,42174099999,PILANI,28.333,75.583,22.76
RMC,Ram Chaura Road,25.609488,81.686954,42475099999,ALLAHABAD ARPT,25.44,81.734,19.43
RMD,Ramanathapuram,9.358387,78.83686200000001,43363099999,PAMBAN,9.283,79.217,42.55
RMF,Ramna,24.239748,83.605713,42587099999,DALTONGANJ,24.05,84.067,51.34
RMGM,Ramanagaram,12.720096,77.283451,43295099999,BANGALORE,12.967,77.583,42.52
RMH,Rangmahal,29.405815999999998,73.974734,42123099999,GANGANAGAR,29.917,73.917,57.11
RMJK,Ram Nagar,32.863528,75.14542599999999,42056099999,JAMMU,32.667,74.833,36.48
RMM,Rameswaram,9.280973,79.306787,43363099999,PAMBAN,9.283,79.217,9.86
RMN,Raman,29.959833999999997,74.96208800000001,42123099999,GANGANAGAR,29.917,73.917,100.81
RMNP,Ramannapet,17.282344000000002,79.087023,43133099999,NALGONDA,17.0,79.25,35.85
RMP,Rahimatpur,17.612152,74.17217,43113099999,SATARA,17.517,74.05,16.72
RMPB,Rampur,25.358763,88.60611,42506099999,BALURGHAT,25.217,88.783,23.76
RMPR,Rampur  Halt,25.1721586608,86.1406539392,42498099999,BHAGALPUR,25.233,86.95,81.71
RMR,Ramnagar,29.390223,79.12223900000001,42147099999,MUKTESHWAR KUMAON,29.467,79.65,51.82
RMRB,Ramnagar Bengal,21.677450999999998,87.55405,42901099999,DIGHA,21.617,87.5,8.74
RMT,Ramgarh Cantt,23.617327,85.520249,42701099999,BIRSA MUNDA,23.314,85.322,39.33
RMU,Rampur,28.778862999999998,79.023419,42187099999,MORADABAD,28.833,78.75,27.31
RMV,Ramavarappadu,16.5262013806,80.67971387700001,43181099999,VIJAYAWADA,16.53,80.797,12.51
RMY,Rukmapur,17.27365,77.67542399999999,43168099999,MAHABUBNAGAR,16.75,78.0,67.69
RMZ,Routhpuram Halt,18.6209643431,84.3356803912,43105099999,KALINGAPATAM,18.333,84.133,38.5
RN,Ratnagiri,17.002793,73.356938,43110099999,RATNAGIRI,16.983,73.333,3.37
RNC,Ranchi,23.348811,85.33352,42701099999,BIRSA MUNDA,23.314,85.322,4.05
RNE,Ranjani,19.646129,76.107028,43014099999,AURANGABAD,19.863,75.398,78.02
RNG,Raniganj,23.602851,87.11698,42706099999,BANKURA,23.383,87.083,24.69
RNGG,Rangaliting,26.656417,93.918286,42420099999,GOLAGHAT,26.517,93.983,16.78
RNH,Runkhera,23.413846043299998,75.1888022272,42661099999,RATLAM,23.317,75.05,17.8
RNJ,Runija,23.06077,75.3768327,42662099999,UJJAIN,23.183,75.783,43.7
RNL,Ranala,21.372813,74.47179,42846099999,NANDURBAR,21.333,74.25,23.39
RNO,Ranoli,22.405252095399998,73.1122662115,42744099999,VALLABH VIDYANAGAR,22.567,72.933,25.74
RNPR,Rupnarayanpur,23.818703000000003,86.885481,42706099999,BANKURA,23.383,87.083,52.46
RNQ,Renukut,24.203558,83.039896,42587099999,DALTONGANJ,24.05,84.067,105.62
RNR,Ranibennur,14.625461,75.635054,43227099999,HAVERI,14.783,75.4,30.76
RNRD,Ranipur Road,25.270917999999998,79.055869,42467099999,NOWGONG,25.067,79.45,45.69
RNT,Ranthambhore,26.093062999999997,76.41000100000001,42456099999,SHEOPUR,25.667,76.683,54.68
RNTL,Ranital,21.149665,86.55647400000001,42973099999,CHANDBALI,20.783,86.733,44.7
RNV,Raniwara,24.750455,72.204293,42540099999,MOUNT ABU,24.6,72.717,54.44
RNW,Renwal,27.149463,75.356234,42249099999,SIKAR,27.617,75.133,56.47
RNY,Rangiya,26.447900999999998,91.605929,42408099999,RANGIA,26.433,91.617,1.99
ROA,Rusera Ghat,25.746302,86.035742,42391099999,DARBHANGA,26.167,85.9,48.71
ROHA,Roha,18.44649043,73.12357712000001,43058099999,ALIBAG,18.633,72.867,34.08
ROHN,Rohednagar Halt,28.7611280103,76.8140929907,42176099999,ROHTAK,28.833,76.583,23.89
ROI,Reoti,25.833886,84.37469,42488099999,CHAPRA,25.783,84.733,36.31
ROK,Rohtak,28.890904,76.57955000000001,42176099999,ROHTAK,28.833,76.583,6.45
ROP,Rupsa,21.621995,87.018507,42895099999,BALASORE,21.517,86.933,14.65
RORA,Rora,25.293896,79.236769,42467099999,NOWGONG,25.067,79.45,33.12
ROU,Rourkela,22.22844,84.86313200000001,42793099999,ROURKELA,22.217,84.883,2.41
ROZA,Roza,27.853121,79.956038,42266099999,SHAHJAHANPUR,27.883,79.9,6.43
RPAN,Rangapara North,26.8215934,92.682658,42415099999,TEZPUR,26.617,92.783,24.84
RPAR,Rupnagar,30.972816,76.533241,42705299999,CHANDIGARH,30.673,76.789,41.33
RPH,Rampur Hat,24.179797,87.78214700000001,42603099999,BERHAMPORE,24.133,88.267,49.47
RPJ,Rajpura,30.486458949,76.5940201901,42104099999,NAHAN,30.4,76.767,19.17
RPMN,Rampurmani Haran,29.8055980689,77.4598714294,42137099999,KARNAL,29.7,77.033,42.85
RPO,Rawatpur,26.482981000000002,80.298113,42367099999,KANPUR CHAKERI,26.404,80.41,14.19
RPR,Raghunathpur,25.565439,84.305227,42488099999,CHAPRA,25.783,84.733,49.22
RPRD,Rupra Road,20.08447,83.330956,42961099999,TITLAGARH,20.3,83.3,24.18
RPRL,Raparla Halt,15.619244,80.16912099999999,43221099999,ONGOLE,15.5,80.083,16.15
RPUR,Ratanpur,25.279794000000003,86.57608,42498099999,BHAGALPUR,25.233,86.95,37.96
RPV,Rajapatti,26.1808149265,84.80838331540001,42488099999,CHAPRA,25.783,84.733,44.87
RPZ,Rana Pratap Nagar,24.582417,73.72805600000001,42542099999,UDAIPUR / MAHARANA PRATAP,24.618,73.896,17.43
RRB,Birur,13.591101,75.974749,43260099999,CHICKMAGALUR,13.25,75.75,45.05
RRGA,Rangareddy Guda,16.901936,78.18083299999999,43168099999,MAHABUBNAGAR,16.75,78.0,25.61
RRL,Rewral,21.261121,79.468096,42866099999,NAGPUR (MAYO HOSPITAL),21.15,79.117,38.44
RRME,Ranchi Road,23.665992000000003,85.51160300000001,42701099999,BIRSA MUNDA,23.314,85.322,43.66
RRP,Rairangpur,22.440956,86.16420749999999,42795099999,CHAIBASA,22.55,85.817,37.67
RRS,Raghuraj Singh,26.255836,80.87966899999999,42471099999,FATEHPUR,25.933,80.833,36.2
RRU,Rayaru,26.307454,78.12986400000001,42361099999,GWALIOR,26.293,78.228,9.91
RSG,Ramsagar,23.106248,87.277063,42706099999,BANKURA,23.383,87.083,36.61
RSH,Ratanshahar,28.158119435028283,75.52398098632693,42174099999,PILANI,28.333,75.583,20.29
RSJ,Rayser,24.915225999999997,77.549884,42559099999,GUNA,24.65,77.317,37.72
RSMN,Ramgovindsingh Mahuli Halt,25.5318741843,85.11323059809999,42492099999,JAI PRAKASH NARAYAN INTL PATNA,25.591,85.088,7.04
RSNR,Rai Singh Nagar,29.535956,73.450472,41678099999,BAHAWALNAGAR,29.95,73.25,49.94
RSR,Rasra,25.861714,83.85785,42482099999,GHAZIPUR,25.4,83.55,59.9
RSWT,Ramgarh Shekhawati,28.169397,74.993046,42170099999,CHURU,28.25,74.917,11.66
RSYI,Rasayani,18.894001999999997,73.151919,43060099999,MATHERAN,18.983,73.283,16.97
RTA,Ruthiyai Junction,24.531922,77.175827,42559099999,GUNA,24.65,77.317,19.39
RTGH,Ratangarh,28.0665867073,74.6236025668,42170099999,CHURU,28.25,74.917,35.26
RTI,Raoti,23.183572,74.87867399999999,42661099999,RATLAM,23.317,75.05,22.95
RTM,Ratlam,23.34038,75.050826,42661099999,RATLAM,23.317,75.05,2.6
RTN,Retang,20.199417999999998,85.760851,42971099999,BHUBANESHWAR / BIJU PATNAIK INTL,20.244,85.818,7.75
RTP,Ratanpura,25.921924,83.744472,42482099999,GHAZIPUR,25.4,83.55,61.22
RTWS,Rahatwas,24.522934000000003,77.83266,42559099999,GUNA,24.65,77.317,54.02
RU,Renigunta,13.636261,79.50628999999999,43275099999,TIRUPATHI,13.667,79.583,8.97
RUB,Rasulabad,25.826999,80.977088,42471099999,FATEHPUR,25.933,80.833,18.62
RUI,Rukni,23.551806,86.548025,42705099999,PURULIA,23.333,86.417,27.76
RUPC,Rudrapur City,28.969281,79.379212,42148099999,PANTNAGAR,29.033,79.467,11.09
RUR,Ranpur,22.359871000000002,71.717303,42740099999,SURENDRANAGAR,22.733,71.6,43.2
RURA,Rura,26.485377,79.908216,42367099999,KANPUR CHAKERI,26.404,80.41,50.77
RV,Raver,21.222201,76.044594,42851099999,JALGAON,21.05,75.567,53.11
RVK,Raja Bhat Khawa,26.6201438112,89.528605351,42403099999,COOCH BEHAR,26.333,89.467,32.51
RVKH,Ravindrakhani,18.936594000000003,79.461396,43086099999,RAMGUNDAM,18.767,79.433,19.09
RWJ,Rawania Dungar,25.887841,76.313705,42456099999,SHEOPUR,25.667,76.683,44.39
RWL,Raiwala,30.032143,78.209877,42111099999,DEHRADUN,30.317,78.033,35.95
RWO,Ranavav,21.698214,69.726078,42830099999,PORBANDAR,21.65,69.667,8.12
RWTB,Rowta Bagan,26.736799,92.21490999999999,42413099999,MAJBAT,26.75,92.35,13.49
RXL,Raxaul,26.987018000000003,84.84456399999999,44449099999,SIMARA,27.159,84.98,23.36
RXM,Rooma,26.35704,80.43035699999999,42367099999,KANPUR CHAKERI,26.404,80.41,5.6
RYP,Rayanapad,16.577504,80.562937,43181099999,VIJAYAWADA,16.53,80.797,25.5
SA,Salem,11.671726000000001,78.113415,43325099999,SALEM,11.65,78.167,6.32
SAA,Sathiaon,26.034194,83.28731699999999,42482099999,GHAZIPUR,25.4,83.55,75.27
SAB,Santamagulur,16.147071,79.91505599999999,43177099999,RENTACHINTALA,16.55,79.55,59.37
SAC,Sanichara,26.363371,78.198369,42361099999,GWALIOR,26.293,78.228,8.36
SADP,Saidapur,16.5700011556,77.2497912268,43169099999,RAICHUR,16.2,77.35,42.51
SAG,Sangrur,30.2437913998,75.8305174701,42101099999,PATIALA,30.333,76.467,61.91
SAGM,Sagma,24.622107,80.828347,42571099999,SATNA,24.567,80.833,6.15
SAH,Saphale,19.576592,72.82182599999999,43001099999,DAHANU,19.967,72.717,44.78
SAK,Sak Bahadurpur,22.178375,73.559848,42744099999,VALLABH VIDYANAGAR,22.567,72.933,77.6
SAL,Salwa,21.236542,79.292976,42866099999,NAGPUR (MAYO HOSPITAL),21.15,79.117,20.63
SALE,Salar,23.774579,88.111097,42603099999,BERHAMPORE,24.133,88.267,42.89
SALI,Saheli,26.705766999999998,75.031546,42343099999,AJMER,26.45,74.617,50.08
SAN,Sandila,27.059455,80.517354,42369099999,LUCKNOW / CHAUDHARY CHARAN SINGH INTL,26.761,80.889,49.59
SANK,Sank,26.430519999999998,78.059751,42361099999,GWALIOR,26.293,78.228,22.69
SANR,Sardarnagar,26.700858999999998,83.494054,42379099999,GORAKHPUR,26.74,83.45,6.17
SAO,Sagoni,23.811896152499997,79.8114389709,42674099999,DAMOH,23.833,79.45,36.84
SAP,Sattenapalle,16.405018,80.152704,43182099999,NANDIGAMA,16.783,80.283,44.26
SAPE,Sape Wamane,18.085549,73.356471,43111099999,MAHABALESHWAR,17.933,73.667,36.96
SAS,Sheodaspura Padampura,26.71363,75.88328200000001,42348099999,JAIPUR,26.824,75.812,14.17
SASN,Sahibzada Ajit Singh Nagar,30.666125,76.739952,42705299999,CHANDIGARH,30.673,76.789,4.75
SASR,Sausar,21.658885,78.80252499999999,42768099999,CHHINDWARA,22.1,79.0,53.11
SAT,Sant Road,22.7963945628,73.80040253419999,42744099999,VALLABH VIDYANAGAR,22.567,72.933,92.57
SAU,Sanand,23.024215821600002,72.3847494653,42647099999,AHMEDABAD / SARDAR VALLABHBHAI PATEL INTL,23.077,72.635,26.27
SAV,Savda,21.111116,75.91065900000001,42851099999,JALGAON,21.05,75.567,36.3
SAW,Suriawan,25.461039999999997,82.423665,42479099999,LAL BAHADUR SHASTRI VARANASI INTL,25.45,82.867,44.53
SBB,Sahibabad,28.674037,77.364182,42182099999,SAFDARJUNG,28.585,77.206,18.34
SBBJ,Sri Bala Bramareshwara Jogulamba,15.915692,78.04160499999999,43213099999,KURNOOL,15.8,78.067,13.15
SBC,Ksr Bengaluru,12.977595,77.56808299999999,43295099999,BANGALORE,12.967,77.583,2.0
SBD,Sleemanabad Rd,23.614369,80.285208,42675099999,JABALPUR,23.178,80.052,54.04
SBE,Sorbhog,26.494286000000002,90.88828099999999,42407099999,GOALPARA,26.183,90.633,42.96
SBG,Sahibganj,25.241391999999998,87.63457700000001,42500099999,PURNEA,25.267,87.467,17.09
SBH,Sulebhavi,15.912563,74.641724,43198099999,BELGAUM,15.859,74.618,6.47
SBHR,Subrahmanya Road,12.7312724613,75.5576150342,43287099999,MADIKERI,12.417,75.733,39.79
SBLT,Shri Bhadriya Lathi,27.030421,71.515941,42328099999,JAISALMER,26.9,70.917,61.1
SBNM,Subarnamrigi,24.27321,88.292124,42603099999,BERHAMPORE,24.133,88.267,15.8
SBO,Sabaur,25.239083,87.045918,42499099999,SABAUR,25.233,87.067,2.23
SBP,Sambalpur,21.4830514376,83.9603252667,42883099999,SAMBALPUR,21.467,83.967,1.91
SBPY,Sambalpur City,21.4770222859,84.0076171613,42883099999,SAMBALPUR,21.467,83.967,4.35
SBR,Sambhar Lake,26.904308,75.179915,42348099999,JAIPUR,26.824,75.812,63.33
SBRA,Sarbahara,22.710501999999998,81.91042900000001,42779099999,PENDRA ROAD,22.767,81.9,6.37
SBT,Sabarmati,23.077545999999998,72.58928200000001,42647099999,AHMEDABAD / SARDAR VALLABHBHAI PATEL INTL,23.077,72.635,4.68
SBV,S Bhakhtiyarpur,25.7208597875,86.5973840167,42393099999,SUPAUL,26.133,86.583,45.85
SBW,Shewbabudih,23.659482,86.390668,42705099999,PURULIA,23.333,86.417,36.4
SBZ,Siswa Bazar,27.1495669522,83.7563490747,44438099999,BHAIRAHAWA / GAUTAM BUDDHA,27.506,83.416,51.97
SC,Secunderabad,17.433146999999998,78.50148100000001,43128099999,BEGUMPET AIRPORT / HYDERABAD INTL,17.452,78.461,4.78
SCA,Salchapra,24.827278,92.671939,42619099999,SILCHAR,24.75,92.8,15.52
SCH,Sachin,21.077673,72.874083,42840099999,SURAT,21.2,72.833,14.25
SCI,Sanchi,23.488096,77.735783,42672099999,RAISEN,23.317,77.833,21.46
SCKR,Salichauka Road,22.833649,78.67629099999999,42767099999,PACHMARHI,22.467,78.433,47.81
SCL,Silchar,24.830337999999998,92.786795,42619099999,SILCHAR,24.75,92.8,9.03
SCM,Simhachalam,17.744667,83.220449,43149099999,VISHAKHAPATNAM CTLZ,17.717,83.217,3.1
SCMN,Simhachalam North,17.752094,83.209636,43149099999,VISHAKHAPATNAM CTLZ,17.717,83.217,3.98
SCPR,Shyama Charanpur Hal,20.642413,85.616279,42970099999,CUTTACK,20.467,85.933,38.31
SCT,Sengottai,8.9874125,77.24185,43354099999,PUNALUR,9.0,76.917,35.71
SCV,Sukhchain,29.767847,74.99009799999999,42131099999,HISAR,29.179,75.755,98.84
SCY,Sachiwalay(halt),25.5962020296,85.1173521326,42492099999,JAI PRAKASH NARAYAN INTL PATNA,25.591,85.088,3.0
SD,Sidhauli,27.281001999999997,80.837587,42369099999,LUCKNOW / CHAUDHARY CHARAN SINGH INTL,26.761,80.889,58.05
SDAH,Sealdah,22.566758,88.374713,42807099999,BEHALA,22.505,88.293,10.84
