station_code,station_name,latitude,longitude,state,zone,has_coordinates
BKG,Banka Ghat,25.547008,85.27274200000001,,,True
BKH,Bankhedi,22.7748819,78.5379969,Madhya Pradesh,WCR,True
BKI,Bandikui,27.039271,76.56672300000001,,,True
BKJ,Barkur,13.477458799999999,74.75968040000001,Karnataka,KR,True
BKL,Bona Kalu,17.031591000000002,80.261499,Andhra Pradesh,SCR,True
BKLE,Bakudi,24.9345107267,87.7749068933,,,True
BKN,Bikaner,28.014139,73.31659800000001,,,True
BKNG,Bhakti Nagar,22.282963,70.792278,Gujarat,WR,True
BKO,Bindki Road,26.116562000000002,80.580557,,,True
BKP,Bakhtiyarpur,25.456110000000002,85.52956400000001,,,True
BKPT,Bhakarapet,14.4093627,78.97007317,,,True
BKRD,Bhaluka Road F,25.3425716,87.9121276,,,True
BKRL,Bakrol,22.5881026822,73.4192042773,,,True
BKRO,Bokaro Thermal,23.7851503,85.87557819999999,,ECR,True
BKSC,Bokaro Steel City,23.656551,86.08501600000001,,,True
BKSL,Bikramshila,25.30004436,87.3002182,,,True
BKTL,Baktal,23.234083000000002,77.038514,,,True
BKWA,Bakayanwala,30.143292,73.98581800000001,Rajasthan,NR,True
BL,Valsad,20.6085595,72.9335291,Gujarat,WR,True
BLD,Bhilad,20.275323200000003,72.887446,Gujarat,WR,True
BLDA,Belda,22.07144398,87.33691374,,,True
BLDI,Bhildi,24.194251,72.008187,Gujarat,WR,True
BLG,Bilhar Ghat,26.6813068,82.2689979,,,True
BLGH,Bishalgarh,,,,,False
BLGR,Balangir,20.688591,83.494207,,,True
BLGT,Balurghat,25.232648,88.757636,,,True
BLH,Belgharia,22.661900000000003,88.389455,,,True
BLK,Belakoba,26.591441,88.583312,,,True
BLL,Bantanahal,15.16290019,77.27572365,Andhra Pradesh,SCR,True
BLLI,Balli,15.151725800000001,74.0209756,Goa,KR,True
BLM,Balamu,27.167362999999998,80.352497,,,True
BLMR,Bhalukmara,26.685532,94.143709,Assam,NFR,True
BLNI,Bhalwani,18.212962,75.199289,,,True
BLNR,Birlanagar,26.237555,78.1953108,,,True
BLO,Bhulon,24.635909,76.968812,Rajasthan,WCR,True
BLP,Balrampur,27.4158206073,82.16066989870001,Uttar Pradesh,NER,True
BLPA,Bilasipara,,,,,False
BLPE,Balapalle,13.817150999999999,79.403557,,,True
BLPR,Badulipar,26.646825,93.87912899999999,Assam,NFR,True
BLPU,Bilpur,28.083668,79.62578099999999,,,True
BLQR,Bilaspur Road,28.865600999999998,79.254263,Uttar Pradesh,NER,True
BLR,Balganur,15.59262851,75.60251865000001,Karnataka,SWR,True
BLRR,Belandur Road,12.936565,77.706939,Karnataka,SWR,True
BLS,Balasore,21.500521,86.91958199999999,,,True
BLSN,Belsonda,21.155027,82.03562500000001,,,True
BLT,Balotra,25.830070999999997,72.248683,Rajasthan,NWR,True
BLTR,Belthara Road,26.121418,83.841719,Uttar Pradesh,NER,True
BLU,Bilhaur,26.839002,80.060383,,,True
BLX,Bolai,23.361400652599997,76.4864047449,,,True
BLY,Bally,22.6552655812,88.3406065536,,,True
BLZ,Budhlada,29.9217422,75.5496866,Punjab,NR,True
BMB,Bamra,22.051355,84.291044,,,True
BMCK,Bissamcuttack,19.487437999999997,83.458973,,,True
BMD,Bhimadolu,16.80848173,81.26109679,,,True
BME,Barmer,25.744521900000002,71.397067,Rajasthan,NWR,True
BMF,Basmat,19.3334723149,77.15177759640001,Maharashtra,SCR,True
BMGA,Bhimgara,23.73804814,87.28427905,West Bengal,ER,True
BMGN,Bamunigaon,26.01201,91.282876,,,True
BMH,Betamcherla,15.449372,78.148636,,,True
BMI,Bamnia,23.0957635,74.7590158,,,True
BMJ,Bridgmanganj,27.195536999999998,83.197098,Uttar Pradesh,NER,True
BMK,Birang Khera,29.9125697133,74.63586428650001,Punjab,NWR,True
BMKD,Bellamkonda,16.46998,80.006313,,,True
BMKI,Bapudm Motihari,26.655732999999998,84.90529000000001,Bihar,ECR,True
BMNL,Baman Wali Halt,28.361736,73.555273,,,True
BMO,Bolarum,17.5335493,78.5154167,Andhra Pradesh,SCR,True
BMPL,Brahmanpalli,17.832927985,78.4501792358,Andhra Pradesh,SCR,True
BMPR,Badampahar,22.2640234,86.18081819999999,Orissa,SER,True
BMR,Bikrampur,23.082226,79.586316,Madhya Pradesh,WCR,True
BMRN,Bhimrana,22.389889,68.992445,,,True
BMSB,Bhimasar Bg,23.186504,70.174975,,,True
BMT,Begampet,17.4388739,78.4586266,,,True
BMU,Bamhrauli,25.44494,81.741641,,,True
BN,Bibinagar,17.470511,78.794355,,,True
BNA,Banni Koppa,15.40662732,75.94180892,Karnataka,SWR,True
BNBH,Bani Bihar,20.292611,85.852653,,,True
BNBR,Bahanaga Bazar,21.33613403,86.76172839,,,True
BNC,Bangalore Cant,12.9936735,77.59932690000001,Karnataka,SWR,True
BNCE,Bangalore East,13.001479999999999,77.6184701,Karnataka,SWR,True
BNDA,Banda,25.477677,80.336246,Uttar Pradesh,NCR,True
BNDI,Barundini,25.173406,74.93010100000001,Rajasthan,WCR,True
BNDM,Bondamunda,22.2355174,84.92505809999999,,,True
BNDP,Buniadpur,25.386267,88.402088,,,True
BNE,Bohani,22.9137476381,78.9159773981,Madhya Pradesh,WCR,True
BNG,Barnagar,23.0304117,75.6111208,Madhya Pradesh,WR,True
BNGM,Bangurgram,26.1401115488,74.34824731079999,,,True
BNGN,Bongaigaon,26.478293,90.560548,,,True
BNI,Budni,22.7871143,77.6812826,,,True
BNK,Banasankarai Halt,13.2656079329,76.5230602795,Karnataka,SWR,True
BNKH,Bhairanayakanahalli,13.194258,77.38339300000001,Karnataka,SWR,True
BNKI,Banmankhi,25.885092,87.193664,Bihar,ECR,True
BNL,Bevinahalu,15.16697376,77.21298975,Andhra Pradesh,SCR,True
BNLS,Bangi Nihalsngh,30.008326,74.95528499999999,,,True
BNLW,Banasthali Niwai,26.383927808699998,75.93511006349999,,,True
BNN,Barnala,30.370396799999998,75.5492466,Punjab,NR,True
BNO,Banar,26.33951,73.146431,,,True
BNOD,Benoda,21.449662999999997,78.180007,,,True
BNP,Bhanapur,15.38694828,76.036416,Karnataka,SWR,True
BNQ,Banarhat,26.797885,89.025682,West Bengal,NFR,True
BNR,Bhagwanpur,25.858316719999998,85.30109021000001,,,True
BNSA,Banbasa,28.991685,80.0732101,Uttarakhand,NER,True
BNT,Bharthana,26.7502248,79.2163612,,,True
BNTH,Bandhnath,21.434145,70.356879,Gujarat,WR,True
BNTL,Bantawala,12.878545,75.034456,Karnataka,SWR,True
BNU,Bandakpur,23.848205999999998,79.575956,,,True
BNV,Binnaguri,26.747088299999998,89.05239089999999,West Bengal,NFR,True
BNVD,Bhanvad,21.9330444,69.79885780000001,Gujarat,WR,True
BNW,Bhiwani,28.7984261,76.1255797,Haryana,NWR,True
BNXR,Bidhan Nagar,22.592432,88.391045,,,True
BNY,Barhni,27.4957951,82.7918337,Uttar Pradesh,NER,True
BNZ,Badshahnagar,26.8686134,80.9613606,,,True
BOBS,Bobas,26.9056364,75.4980458,,,True
BOD,Bangrod,23.3982156,75.1241457,,,True
BOE,Barsoi,25.651242200000002,87.9229421,,,True
BOF,Barog,30.890852900000002,77.0829696,Himachal Pradesh,NR,True
BOG,Bhairongarh,23.1449211037,74.7760641077,,,True
BOI,Bainchi,23.1191243,88.196286,,,True
BOJ,Bhojo,27.0635982,95.03240600000001,Assam,NFR,True
BOKE,Bhoke,17.0490546,73.3810615,Maharashtra,KR,True
BOKO,Boko,25.999791,91.219674,Assam,NFR,True
BOKR,Bhokar,19.213965,77.666535,Maharashtra,SCR,True
BOMN,Bommagundanakere,14.591669999999999,76.68023,Karnataka,SWR,True
BONA,Boinda,20.9200366,84.74820639999999,,,True
BOR,Boisar,19.7985273,72.76189900000001,Maharashtra,WR,True
BORA,Baghdogra,26.697770440000003,88.32445458000001,,,True
BOW,Borawar,27.0283068063,74.66939656189999,,,True
BOY,Bhadohi,25.3952636,82.5583597,,,True
BOZ,Bolarum Bazar,17.517847537100003,78.5159651358,Andhra Pradesh,SCR,True
BP,Barrackpore,22.7610653,88.371428,,,True
BPA,Belampalli,19.053689199999997,79.4863374,,,True
BPB,Badarpur,24.865177499999998,92.5563227,Assam,NFR,True
BPC,Berhampore Crt,24.0890841,88.263642,West Bengal,ER,True
BPD,Bahadurpur,23.438519499999998,88.4633792,West Bengal,ER,True
BPE,Benapur,22.271352309999997,87.37624084000001,,,True
BPF,Banapura,22.4703575471,77.4807316095,Madhya Pradesh,WCR,True
BPH,Belpahar,21.827212300000003,83.84907630000001,,,True
BPHB,Bhilai Pwr Hs,21.208119,81.375901,,,True
BPK,Bhugaon,20.6738192,78.6700027,,,True
BPKA,Bhopalka,22.122780300000002,69.3687405,Gujarat,WR,True
BPL,Bhopal,23.266884384300003,77.4131428577,,,True
BPO,Baripada,21.9227408,86.73709000000001,Orissa,SER,True
BPP,Bapatla,15.9086144,80.46842480000001,,,True
BPQ,Balharshah,19.8490173,79.3485858,,,True
BPR,Bhojipura,28.4939826,79.44724,Uttar Pradesh,NER,True
BPRA,Baripura,25.340728000000002,79.943488,Uttar Pradesh,NCR,True
BPRD,Barpeta Road,26.5028473,90.9639649,,,True
BPRH,Balpur Halt,22.115136,82.694138,Chhattisgarh,SECR,True
BPRS,Bhogpur Sirwal,31.556593699999997,75.6452234,Punjab,NR,True
BPS,Banpas,23.40073073,87.74725106999999,,,True
BPZ,Bazpur,29.1578998,79.1463827,Uttarakhand,NER,True
BQA,Bankura,23.224387099999998,87.07468750000001,West Bengal,SER,True
BQE,Bakanian Bhaunr,23.261737,77.252499,,,True
BQG,Bhagwangola,24.333178,88.309816,West Bengal,ER,True
BQI,Bommidi,11.984698435,78.2462805359,,,True
BQM,Barelipar,22.051583,78.407732,Madhya Pradesh,CR,True
BQN,Bagri Nagar,25.895725000000002,73.787801,Rajasthan,NWR,True
BQP,Bighapur,26.3551471,80.6934544,Uttar Pradesh,NR,True
BQQ,Bakhleta,23.846381,79.96972000000001,,,True
BQR,Bhilainagar,21.2013382,81.33434510000001,,,True
BQSP,Basuchak Halt,,,,,False
BQU,Bhattiprolu,16.105632000000004,80.787953,Andhra Pradesh,SCR,True
BQW,Barakalan,25.4915162541,83.8494928638,,,True
BR,Bandh Bareta,26.910367,77.364108,Rajasthan,NCR,True
BRAG,Barang,20.400699,85.832573,,,True
BRBS,Birbans Ph,22.79397464,86.01393866000001,,,True
BRC,Vadodara,22.310756,73.181065,,,True
BRD,Bhandara Road,21.238512,79.64752299999999,,,True
BRE,Bharwari,25.5591917,81.4918665,,,True
BRG,Bargarh,25.164270416300003,81.4500584753,Uttar Pradesh,NCR,True
BRGA,Bargarh Road,21.332902999999998,83.642586,,,True
BRGJ,Bargaon Gujar,21.7849180856,76.3562287756,,,True
BRGL,Burgula Halt,16.993515,78.20522299999999,,,True
BRGM,Baraigram,24.684059,92.344106,Assam,NFR,True
BRGT,Bheraghat,23.1697663,79.7978789,Madhya Pradesh,WCR,True
BRGW,Bargawan,24.197002,82.455989,Madhya Pradesh,WCR,True
BRH,Baikunthpur Rd,23.317286,82.5298836,Chhattisgarh,SECR,True
BRHI,Barhi,,,,,False
BRI,Bhiringi,22.227752,76.941024,Madhya Pradesh,WCR,True
BRJN,Brajrajnagar,21.822718000000002,83.923653,,,True
BRK,Bahraich,27.581536,81.6075183,Uttar Pradesh,NER,True
BRKA,Barka Kana,23.624159,85.469553,,,True
BRKY,Boraki,28.507907999999997,77.56361700000001,,,True
BRM,Barabambo,22.70169729,85.72902995999999,,,True
BRMD,Biramdih,23.04578437,86.19920954,,,True
BRMO,Bermo,23.772498,85.955893,,ECR,True
BRN,Barhan,27.32891,78.19231699999999,,,True
BRNA,Berawanya,23.465605999999998,75.33412200000001,,,True
BRPL,Barpali,21.183637700000002,83.59487580000001,,,True
BRPS,Barapalasi,,,,,False
BRQ,Bagrakot,26.87063169,88.58596154,West Bengal,NFR,True
BRR,Barakar,23.7416829,86.818859,,,True
BRRG,Biyavra Rajgarh,23.93591,76.907007,,,True
BRRZ,Barara Buzurg,26.052652,81.08413800000001,,,True
BRS,Birsinghpur,23.367211700000002,81.0433529,,,True
BRST,Birpurusothampr,19.99039983,85.80635131,,,True
BRTK,Bhortex,21.102507999999997,74.995996,,,True
BRU,Bhairoganj,27.151418149999998,84.24239742,Bihar,ECR,True
BRUD,Barud,22.052142,76.814085,Madhya Pradesh,WCR,True
BRVR,Borvihir,20.7843263,74.8417412,Maharashtra,CR,True
BRW,Bariwala,30.532580000000003,74.65895300000001,Punjab,NR,True
BRWD,Barwadih,23.843836,84.11877999999999,,,True
BRY,Bareilly,28.3372843,79.4109744,Uttar Pradesh,NER,True
BRYA,Barhiya,25.2832026,86.01507679999999,,,True
BRZ,Bareta,29.859333900000003,75.69240260000001,Punjab,NR,True
BSAE,Bansh Baria,22.957288000000002,88.395641,West Bengal,ER,True
BSB,Varanasi,25.327281,82.986468,,,True
BSBR,Bansloi Bridge,24.502610999999998,87.862439,,,True
BSBS,Banaras,,,,,False
BSC,Bulandshahr,28.3919187,77.8482415,Uttar Pradesh,NR,True
BSDP,Bhusandpur,19.951792700000002,85.4764825,,,True
BSDR,Bansadhara Ph,18.970276000000002,83.822754,Andhra Pradesh,ECoR,True
BSE,Badshahpur,25.652268,82.190552,,,True
BSGN,Basugaon,26.460164000000002,90.42014999999999,,,True
BSI,Basbari,26.184354000000003,89.900353,Assam,NFR,True
BSJ,Bhupalsagar,24.8477620899,74.2116131934,Rajasthan,NWR,True
BSKH,Basukinath,24.388941000000003,87.045099,Jharkhand,ER,True
BSKO,Banskho,26.856115,76.142206,,,True
BSKR,Basi Kiratpur,29.497228000000003,78.213283,Uttar Pradesh,NR,True
BSL,Bhusaval,21.0472812,75.78867170000001,,,True
BSLE,Bataspur,23.8802785594,87.6806814746,,,True
BSN,Banasandra,13.265332,76.659317,Karnataka,SWR,True
BSP,Bilaspur,22.057473,82.167585,,,True
BSPH,Bishanpur Hryna,29.274012000000003,76.323906,Haryana,NR,True
BSPN,Bassi Pathanam,30.6884592,76.4096692,,,True
BSPR,Bishrampur,23.179178,82.98289000000001,Chhattisgarh,SECR,True
BSPX,Banspani,22.00024281,85.42341227,Orissa,SER,True
BSQP,Bansipur,25.1245132245,86.1448204578,,,True
BSR,Vasai Road,19.3824486,72.8322217,Maharashtra,WR,True
BSRL,Besroli,26.990674000000002,74.560725,,,True
BSRX,Basavana Bagewadi Road,16.47986853,75.82814753,Karnataka,SWR,True
BSSL,Basi Beriasal,25.024084,74.764318,Rajasthan,WCR,True
BST,Basti,26.815678,82.77005899999999,,,True
BSTP,Basantapur,21.548768,85.67658999999999,Orissa,ECoR,True
BSWA,Baiswara,26.284843000000002,80.83471200000001,Uttar Pradesh,NR,True
BSX,Basar,18.86512,77.938506,Andhra Pradesh,SCR,True
BSZ,Bharwa Sumerpur,25.825412999999998,80.167419,Uttar Pradesh,NCR,True
BTA,Bihta,25.560948600000003,84.8740874,,,True
BTC,Balaghat,21.8116285,80.19988529999999,Madhya Pradesh,SECR,True
BTD,Botad,22.182870599999998,71.6655966,Gujarat,WR,True
BTE,Bharatpur,27.237106999999998,77.488613,,,True
BTG,Basharatganj,28.288009,79.2851956,Uttar Pradesh,NR,True
BTGH,Bettadnagenhali,14.1738302683,76.2593350818,Karnataka,SWR,True
BTH,Bettiah,26.8058847,84.5229561,Bihar,ECR,True
BTI,Bathinda,30.209488,74.932083,Punjab,NR,True
BTIC,Batinda Cantt,30.19088,74.954044,Punjab,NR,True
BTJL,Bhatkal,13.98866,74.5655589,Karnataka,KR,True
BTK,Bankata,26.265917,84.09492,,,True
BTKP,Bharat Kup,25.217166,80.76767899999999,Uttar Pradesh,NCR,True
BTO,Bhitaura,28.469954,79.306506,,,True
BTP,Babatpur,25.453616,82.8800248,,,True
BTPD,Bethampurdi,17.543986,80.573657,Andhra Pradesh,SCR,True
BTQ,Betnoti,21.741339999999997,86.8435187,Orissa,SER,True
BTS,Basta,21.7029241,87.0637831,,,True
BTSD,Bhatisuda,23.392187,75.421478,,,True
BTSR,Bhuteshwar,27.501369999999998,77.66784,,,True
BTT,Bhatni,26.381257,83.934035,,,True
BTTR,Bitragunta,14.768584800000001,79.98314599999999,,,True
BTU,Baraut,29.09692,77.273006,Uttar Pradesh,NR,True
BTV,Baitarani Road,20.986995999999998,86.23539299999999,,,True
BTVA,Batuva,18.34308678,83.62409646,,,True
BTW,Barsi Town,18.240993,75.718169,Maharashtra,CR,True
BTX,Bela Tal,25.2767862477,79.55448188960001,Uttar Pradesh,NCR,True
BTY,Bethuadahari,23.610275,88.384597,West Bengal,ER,True
BU,Baswa,27.149686000000003,76.575644,Haryana,NWR,True
BUA,Baradwar,22.011725000000002,82.813724,,,True
BUB,Bissau,28.2401014,75.0612084,Rajasthan,NWR,True
BUBR,Bhutakia Bhimsa,23.533540000000002,70.908462,,,True
BUDA,Bhuda,27.1289860174,76.8145379749,,,True
BUDI,Bundi,25.407922,75.65069899999999,Rajasthan,WCR,True
BUDM,Badmal,20.384900000000002,83.27114900000001,,,True
BUE,Baruna,25.569781000000003,84.08917199999999,,,True
BUG,Bagaha,27.130045000000003,84.066991,Bihar,ECR,True
BUGL,Buglanwali,29.79175066957987,74.23897337168455,Rajasthan,NWR,True
BUH,Burhar,23.213203999999998,81.528406,,,True
BUI,Ballia,25.76057,84.15311999999999,,,True
BUJ,Barauni Flag,25.4735905867,85.96507848819999,,,True
BUM,Bommasamudram,13.044566,79.176067,,,True
BUP,Bariarpur,25.2810286076,86.5740372229,,,True
BUPH,Babupeth,19.923131,79.313027,,,True
BURN,Burnpur,23.6719137,86.9386234,West Bengal,SER,True
BUS,Badausa,25.248423000000003,80.651011,Uttar Pradesh,NCR,True
BUT,Baytu,25.897537999999997,71.76868,Rajasthan,NWR,True
BUU,Bhadanpur,24.16808,80.679777,Madhya Pradesh,WCR,True
BUW,Burhwal,27.087081,81.39016,,,True
BUX,Bhandak,20.084262,79.112528,,,True
BV,Babhnan,26.938525000000002,82.500127,,,True
BVA,Bauria,22.5035911202,88.1635216052,,,True
BVC,Bhavnagar Terminus,21.781668,72.141059,Gujarat,WR,True
BVH,Ballabgarh,28.3408609239,77.312775968,,,True
BVI,Borivali,19.228739,72.85641199999999,Maharashtra,WR,True
BVL,Bikkavolu,16.9693168335,82.031148067,,,True
BVN,Biswan,27.4894825714,80.990464292,,,True
BVO,Bogolu,15.473393,77.914295,,,True
BVP,Bhavanagar Para,21.770889999999998,72.11868199999999,Gujarat,WR,True
BVQ,Bhilavdi,17.008048,74.51678100000001,Maharashtra,CR,True
BVR,Banavar,13.395698823,76.1400537476,Karnataka,SWR,True
BVRM,Bhimavaram,16.543097,81.538335,Andhra Pradesh,SCR,True
BVRT,Bhimavaram Town,16.547348,81.516853,Andhra Pradesh,SCR,True
BVU,Balipara,,,,,False
BW,Biwai,27.110623039700002,76.6960924713,,,True
BWB,Bagwali,30.033151999999998,74.772519,Punjab,NWR,True
BWC,Banwali,29.91997899999999,74.029894,Rajasthan,NWR,True
BWH,Bhadaura,25.4504253,83.738354,,,True
BWI,Bilwai,26.158966,82.665181,,,True
BWIP,Bhawanipatna,19.93393,83.15839799999999,,,True
BWK,Bawani Khera,28.939509,76.032707,Haryana,NWR,True
BWL,Bawal,28.070281,76.572402,Haryana,NWR,True
BWM,Bhawani Mandi,24.419472000000003,75.82981,,,True
BWN,Bardhaman,23.249718,87.87028099999999,,,True
BWO,Buramara,22.107567000000003,86.650295,,,True
BWR,Barwa Sagar,25.351848,78.731628,Uttar Pradesh,NCR,True
BWRA,Bharatwada,21.231695,79.0171081,,,True
BWS,Badwasi,27.311355,73.663015,,,True
BWSN,Bijwasan,28.536700000000003,77.051292,Delhi NCT,NR,True
BWT,Bangarapet,12.984808,78.178188,,,True
BWX,Bahman Diwana,30.225526,74.849153,Punjab,NR,True
BXC,Barwala,29.367534,75.88703100000001,Haryana,NR,True
BXG,Bhanga,24.857347,92.457351,Assam,NFR,True
BXJ,Bokajan,26.018425999999998,93.779466,Assam,NFR,True
BXK,Bandarkhal,25.069785,92.80071699999999,Assam,NFR,True
BXL,Bheduasol,23.1943639299,87.13517327999999,West Bengal,SER,True
BXN,Bayana,26.916354000000002,77.29713100000001,Rajasthan,WCR,True
BXP,Barpathar,26.274562,93.899672,Assam,NFR,True
BXQ,Brundamal,21.806503000000003,84.016216,,,True
BXR,Buxar,25.562067,83.982184,,,True
BXT,Bamanhat,26.076284459879247,89.62797752581537,West Bengal,NFR,True
BXY,Bordhal,21.997011,78.348164,Madhya Pradesh,CR,True
BYC,Ballari Cantt Halt,15.150286000000001,76.89450500000001,Karnataka,SWR,True
BYD,Byadgi,14.6997230018,75.4900954675,Karnataka,SWR,True
BYL,Belha,21.961973,82.077189,,,True
BYN,Banahi,25.561301,84.389916,,,True
BYNR,Mookambika Road Byndoor (h),13.87259,74.63279,Karnataka,KR,True
BYP,Baijnathpur,25.901014,86.653766,Bihar,ECR,True
BYPL,Baiyyappanahalli,12.990198,77.650886,,,True
BYQ,Bahai,26.122334,81.01527999999999,,,True
BYR,Bhayandar,19.311766,72.85303900000001,Maharashtra,WR,True
BYS,Barsali,21.909813,78.03136099999999,,,True
BYT,Bhatapara,21.732464,81.946062,,,True
BZA,Vijayawada,16.518262,80.61864800000001,,,True
BZG,Bilga,31.058267,75.66684099999999,Punjab,NR,True
BZLE,Bazarsau,23.8757926,88.1828793,West Bengal,ER,True
BZM,Bhimsen,26.419754,80.21814499999999,,,True
BZN,Bagnan,22.462515,87.97071100000001,,,True
BZO,Barsola,29.394379,76.231711,Haryana,NR,True
BZU,Betul,21.896393,77.90589700000001,,,True
BZY,Basai,25.142923,78.394254,,,True
CAA,Chakia,26.417182,85.04636,Bihar,ECR,True
CAER,Chhanera,21.963965,76.707775,Madhya Pradesh,WCR,True
CAF,Chanda Fort,19.9400612,79.3122585,Maharashtra,SECR,True
CAG,Chhabra Gugor,24.680339,76.850989,Rajasthan,WCR,True
CAI,Chanpatia,26.94163,84.53063900000001,Bihar,ECR,True
CAN,Kannur,11.870694199999999,75.3683267,Kerala,SR,True
CAO,Chauradano,26.85049224,85.01767731,,,True
CAP,Chatrapur,19.3589572,84.97327299999999,,,True
CAPE,Kanyakumari,8.088028,77.542504,Tamil Nadu,SR,True
CAR,Chunar,25.103351,82.874703,,,True
CASA,Chhansara,23.767566,71.276337,,,True
CBCC,Chandlodiya B Cabin,,,,,False
CBE,Coimbatore,10.997639,76.966298,,,True
CBF,Coimbatore North,11.019937,76.954304,,,True
CBH,Chaube,24.2372952691,85.8160239368,,,True
CBJ,Clutterbuckganj,28.396895,79.371946,,,True
CBK,Chachura Binagani,24.178144,77.01660299999999,,,True
CBM,Cumbum,15.592947,79.110832,,,True
CBN,Chit Baragaon,25.744108999999998,84.00154,Uttar Pradesh,NER,True
CBSA,Chaibasa,22.560494000000002,85.812342,Jharkhand,SER,True
CBT,Charbatia,20.569383900000002,85.9113306,,,True
CBU,Chinnababusamudram,11.919465,79.686417,Tamil Nadu,SR,True
CBY,Khambhat,,,,,False
CBZ,Churaibari,24.433621,92.24124800000001,Tripura,NFR,True
CC,Chauri Chaura,26.673882,83.545894,,,True
CCA,Chigicherla,14.517474,77.68348800000001,,,True
CCD,Chichonda,21.709709,78.352032,,,True
CCH,Chinchvad,18.638903,73.79139199999999,,,True
CCI,Chinnekuntapali,14.4427884187,77.8420563,Andhra Pradesh,SCR,True
CCL,Chanchelav,22.795825439999998,73.71433934,,,True
CCO,Chicholi Ph,21.458741,79.702691,,,True
CCP,Chhuchhapura,22.214729000000002,73.594519,Gujarat,WR,True
CCT,Kakinada Town,16.9670099,82.2329218,Andhra Pradesh,SCR,True
CD,Chandrapur,19.960126000000002,79.300505,,,True
CDA,Chuda,22.495211350199998,71.7500982013,Gujarat,WR,True
CDB,Chaudhribandh,24.1118528783,85.9464457367,,,True
CDD,Chandod,21.99195697308774,73.45218163914979,Gujarat,WR,True
CDG,Chandigarh,30.7019773,76.82208,Chandigarh,NR,True
CDGR,Chandrakona Road,22.739076,87.340588,West Bengal,SER,True
CDH,Chakdaha,23.078406,88.529672,West Bengal,ER,True
CDM,Chidambaram,11.391471000000001,79.7033411,Tamil Nadu,SR,True
CDS,Chandisar,24.2064915,72.3128162,Gujarat,WR,True
CEL,Chebrol,16.819948,81.396533,,,True
CGF,Charali,27.4496656596,95.3509509503,Assam,NFR,True
CGI,Chandragiri,13.61173,79.31221500000001,,,True
CGL,Chengalpattu,12.692863999999998,79.981519,,,True
CGN,Chirgaon,25.575053,78.805761,,,True
CGON,Chaygaon,26.064069106999998,91.3952511639,Assam,NFR,True
CGR,Chandan Nagar,22.867469999999997,88.354421,,,True
CGS,Changsari,26.256204,91.693023,,,True
CGY,Changanasseri,9.449881,76.54841400000001,,,True
CH,Chandausi,28.458626000000002,78.780268,Uttar Pradesh,NR,True
CHA,Chawapall,30.7594625741,76.127464975,,,True
CHAA,Chapar,,,,,False
CHAF,Chaf Halt,26.8285100187,84.0939686646,,,True
CHAR,Charmal,21.095391,84.204417,,,True
CHCR,Chacher,21.241422,79.354918,,,True
CHD,Chandia Road,23.6454399,80.701436,,,True
CHDX,Chhada,23.237624,81.47142699999999,,,True
CHE,Srikakulam Road,18.408679,83.903771,,,True
CHH,Chaukhandi,25.3398947588,82.83483412599999,,,True
CHI,Chiplun,17.542507399999998,73.522429,Maharashtra,KR,True
CHIB,Chirai Bg,23.208800999999998,70.242149,,,True
CHJ,Chata,27.711992000000002,77.502978,,,True
CHK,Chakeri,26.381159999999998,80.40654599999999,,,True
CHKE,Challakere,14.315154000000001,76.66001700000001,Karnataka,SWR,True
CHL,Chola,28.31216512,77.72940894,,,True
CHLK,Chavalkhede,21.024084000000002,75.352237,,,True
CHM,Chalthan,21.157909,72.95617,,,True
CHNN,Channani,26.49509,75.920457,,,True
CHP,Chhapi,24.034518000000002,72.40022099999999,Gujarat,WR,True
CHR,Chilkahar,25.82699,83.965313,,,True
CHRG,Chorgi,17.175076999999998,75.869711,Karnataka,SWR,True
CHRM,Chirmiri,23.1894855,82.34955079999999,Chhattisgarh,SECR,True
CHSM,Chinna Salem,11.631062,78.873821,,,True
CHUA,Chourai,22.057632,79.246686,,,True
